financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,15782410.087248104,10000000.0,15782410.087252993,5782410.087252993,0.0,0.0,6.0,0.0,5213,5213,0,0.0,182300116.4869293,0.0,0.0,0.0,0,4259,538907,none_default,10000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,13793536.377546165,10000000.0,13793536.37754452,3793536.3775445204,0.0,0.0,7.0,0.0,3272,3272,0,0.0,115211815.82579839,0.0,0.0,0.0,0,4259,538907,none_default,10000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,12029600.377280777,10000000.0,12029600.37728802,2029600.3772880193,0.0,0.0,22.0,0.0,1803,1803,0,0.0,63152047.22067218,0.0,0.0,0.0,0,4259,538907,none_default,10000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,14924332.020052925,10000000.0,14924332.020060746,4924332.020060746,0.0,0.0,9.0,0.0,4538,4538,0,0.0,158589211.13027617,0.0,0.0,0.0,0,4255,538907,none_default,10000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,14371139.820363091,10000000.0,14371139.82035915,4371139.82035915,0.0,0.0,9.0,0.0,3786,3786,0,0.0,132661667.50526352,0.0,0.0,0.0,0,4255,538907,none_default,10000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,12033311.228778716,10000000.0,12033311.228780743,2033311.2287807427,0.0,0.0,14.0,0.0,2058,2058,0,0.0,71866285.5118793,0.0,0.0,0.0,0,4255,538907,none_default,10000000.0
Fin_fl_rl_1,pure_rl,fl_rl,14716519.843088886,10000000.0,14716519.843084974,4716519.843084974,0.0,0.0,23.0,0.0,2789,2789,34,0.012190749372534958,97698102.16593382,74594.90697288165,0.0007635246265704026,0.007459490697288166,0,4250,538907,low_default,10000000.0
Fin_fl_rl_2,pure_rl,fl_rl,14232709.977017121,10000000.0,14232709.977013547,4232709.977013547,0.0,0.0,24.0,0.0,2455,2455,67,0.027291242362525458,85678061.92164838,131046.3299349843,0.00152952024118875,0.01310463299349843,0,4250,538907,low_default,10000000.0
Fin_fl_rl_3,pure_rl,fl_rl,16043372.656776935,10000000.0,16043372.656775706,6043372.6567757055,0.0,0.0,25.0,0.0,3316,3316,38,0.011459589867310011,115665147.46532705,91287.26059220998,0.0007892374029054445,0.009128726059220998,0,4250,538907,low_default,10000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,11626809.528484564,10000000.0,11626809.528484285,1626809.5284842849,0.0,0.0,6.0,0.0,1358,1358,62,0.045655375552282766,47327850.05260457,142164.92152515144,0.0030038322333918854,0.014216492152515144,0,4252,538907,low_default,10000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,12209853.277452072,10000000.0,12209853.277455373,2209853.2774553727,0.0,0.0,25.0,0.0,1284,1284,66,0.0514018691588785,45197134.87286982,129199.57468539123,0.002858578868965984,0.012919957468539123,0,4252,538907,low_default,10000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,19846466.5015093,10000000.0,19846466.501501296,9846466.501501296,0.0,0.0,9.0,0.0,5298,5298,34,0.006417516043790109,185261467.57269755,72042.7857264251,0.00038887085733656484,0.00720427857264251,0,4252,538907,low_default,10000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,14749861.783670006,10000000.0,14749861.78366083,4749861.783660831,0.0,0.0,30.0,0.0,2972,2972,48,0.016150740242261104,104241833.92849599,106520.75144633686,0.0010218618325479967,0.010652075144633686,0,4244,538907,low_default,10000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,15327508.590398965,10000000.0,15327508.59040832,5327508.59040832,0.0,0.0,21.0,0.0,2930,2930,69,0.02354948805460751,102556583.42475422,134617.39188109967,0.0013126158008166142,0.013461739188109967,0,4244,538907,low_default,10000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,14875819.865095425,10000000.0,14875819.865085425,4875819.865085425,0.0,0.0,28.0,0.0,2533,2533,35,0.01381760757994473,88446700.37968907,77992.90525820715,0.0008818068387333245,0.007799290525820715,0,4244,538907,low_default,10000000.0
Fin_fl_rl_1,pure_rl,fl_rl,13031998.018161459,10000000.0,13031998.018160963,3031998.0181609634,0.0,0.0,14.0,0.0,1779,1779,105,0.05902192242833052,62117141.51867843,291500.4661469228,0.0046927540292444,0.02915004661469228,0,4251,538907,medium_default,10000000.0
