financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,scaffold_lr,scaffold_level,seed,default_scenario,capital_per_financier,borrower_count
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1809047.5721057416,1000000.0,1809047.5721057807,809047.5721057814,0.0,0.0,7.0,0.0,701,701,66,0.094151212553495,23933093.14852532,166587.5131212619,0.006960550902779,0.1665875131212619,0,2247,0.5,0p50,831197,high_default,1000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,2214104.86001886,1000000.0,2214104.8600188773,1214104.8600188773,0.0,0.0,6.0,0.0,799,799,30,0.0375469336670838,27480542.513475545,76901.11010278117,0.0027983839862357,0.0769011101027811,0,2247,0.5,0p50,831197,high_default,1000000.0,50
Fin_rl_1,pure_rl,rl,6001899.716413284,5000000.0,6001899.716411665,1001899.7164116652,0.0,0.0,6.0,0.0,1678,1678,0,0.0,58891493.0948377,0.0,0.0,0.0,0,2250,0.5,0p50,709098,none_default,5000000.0,50
Fin_rl_2,pure_rl,rl,5114867.055619084,5000000.0,5114867.055619342,114867.05561934224,0.0,0.0,17.0,0.0,176,176,0,0.0,6182662.834678422,0.0,0.0,0.0,0,2250,0.5,0p50,709098,none_default,5000000.0,50
Fin_rl_3,pure_rl,rl,5892147.320529369,5000000.0,5892147.320529604,892147.3205296043,0.0,0.0,6.0,0.0,1514,1514,0,0.0,52532315.53310513,0.0,0.0,0.0,0,2250,0.5,0p50,709098,none_default,5000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5998632.229106654,5000000.0,5998632.22910782,998632.2291078204,0.0,0.0,6.0,0.0,1699,1699,0,0.0,58848065.3353821,0.0,0.0,0.0,0,2250,0.5,0p50,709098,none_default,5000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5812743.34705182,5000000.0,5812743.347051966,812743.347051966,0.0,0.0,6.0,0.0,1353,1353,0,0.0,47554481.99566358,0.0,0.0,0.0,0,2250,0.5,0p50,709098,none_default,5000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5136619.550282776,5000000.0,5136619.550283681,136619.55028368067,0.0,0.0,13.0,0.0,219,219,0,0.0,7563231.408049487,0.0,0.0,0.0,0,2250,0.5,0p50,709098,none_default,5000000.0,50
Fin_rl_1,pure_rl,rl,5675307.219427675,5000000.0,5675307.219428383,675307.2194283828,0.0,0.0,6.0,0.0,1134,1134,0,0.0,39996125.93741534,0.0,0.0,0.0,0,2248,0.5,0p50,436570,none_default,5000000.0,50
Fin_rl_2,pure_rl,rl,5645636.77390275,5000000.0,5645636.773904206,645636.7739042062,0.0,0.0,6.0,0.0,1090,1090,0,0.0,38066424.83779909,0.0,0.0,0.0,0,2248,0.5,0p50,436570,none_default,5000000.0,50
Fin_rl_3,pure_rl,rl,5679857.312906594,5000000.0,5679857.312907954,679857.3129079537,0.0,0.0,6.0,0.0,1143,1143,0,0.0,40086830.705811314,0.0,0.0,0.0,0,2248,0.5,0p50,436570,none_default,5000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5629434.171983092,5000000.0,5629434.1719824765,629434.1719824765,0.0,0.0,6.0,0.0,1080,1080,0,0.0,37228923.509041,0.0,0.0,0.0,0,2248,0.5,0p50,436570,none_default,5000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5725899.294125525,5000000.0,5725899.294124634,725899.294124634,0.0,0.0,6.0,0.0,1209,1209,0,0.0,42527071.00309044,0.0,0.0,0.0,0,2248,0.5,0p50,436570,none_default,5000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5588343.511145128,5000000.0,5588343.51114307,588343.5111430697,0.0,0.0,6.0,0.0,983,983,0,0.0,34499046.72423139,0.0,0.0,0.0,0,2248,0.5,0p50,436570,none_default,5000000.0,50
Fin_rl_1,pure_rl,rl,5646216.049862382,5000000.0,5646216.049862449,646216.049862449,0.0,0.0,6.0,0.0,1094,1094,0,0.0,38080340.92246285,0.0,0.0,0.0,0,2250,0.5,0p50,831197,none_default,5000000.0,50
Fin_rl_2,pure_rl,rl,5669268.074976583,5000000.0,5669268.07497554,669268.0749755399,0.0,0.0,6.0,0.0,1139,1139,0,0.0,39514524.38651768,0.0,0.0,0.0,0,2250,0.5,0p50,831197,none_default,5000000.0,50
Fin_rl_3,pure_rl,rl,5652128.12098075,5000000.0,5652128.120982245,652128.1209822446,0.0,0.0,6.0,0.0,1088,1088,0,0.0,38147670.91608488,0.0,0.0,0.0,0,2250,0.5,0p50,831197,none_default,5000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5650347.113027912,5000000.0,5650347.113027828,650347.1130278278,0.0,0.0,6.0,0.0,1088,1088,0,0.0,38208713.39138011,0.0,0.0,0.0,0,2250,0.5,0p50,831197,none_default,5000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5676644.715837514,5000000.0,5676644.715838446,676644.7158384463,0.0,0.0,6.0,0.0,1128,1128,0,0.0,39510308.29796232,0.0,0.0,0.0,0,2250,0.5,0p50,831197,none_default,5000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5647245.449373185,5000000.0,5647245.449373906,647245.4493739055,0.0,0.0,6.0,0.0,1099,1099,0,0.0,38470262.57266726,0.0,0.0,0.0,0,2250,0.5,0p50,831197,none_default,5000000.0,50
Fin_rl_1,pure_rl,rl,5312371.132344779,5000000.0,5312371.132343833,312371.13234383333,0.0,0.0,8.0,0.0,590,590,60,0.1016949152542373,20548718.413239583,96122.63319941242,0.0046777921263196,0.0192245266398824,0,2277,0.5,0p50,709098,low_default,5000000.0,50
Fin_rl_2,pure_rl,rl,5448060.853595394,5000000.0,5448060.85359587,448060.8535958696,0.0,0.0,9.0,0.0,1268,1268,298,0.2350157728706624,44795276.71939178,442634.5747022177,0.0098812778292449,0.0885269149404435,0,2277,0.5,0p50,709098,low_default,5000000.0,50
Fin_rl_3,pure_rl,rl,5866828.795294101,5000000.0,5866828.795294779,866828.7952947794,0.0,0.0,7.0,0.0,1558,1558,102,0.0654685494223363,54676452.865794055,196723.92299726172,0.0035979642549257,0.0393447845994523,0,2277,0.5,0p50,709098,low_default,5000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5716377.338460999,5000000.0,5716377.338459924,716377.3384599239,0.0,0.0,6.0,0.0,1412,1412,90,0.0637393767705382,48589261.90539958,155566.74775772833,0.0032016692918819,0.0311133495515456,0,2277,0.5,0p50,709098,low_default,5000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5510920.973280521,5000000.0,5510920.973281039,510920.9732810389,0.0,0.0,6.0,0.0,1102,1102,170,0.1542649727767695,39197020.94563194,272045.983293785,0.0069404760038046,0.054409196658757,0,2277,0.5,0p50,709098,low_default,5000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5412330.69517633,5000000.0,5412330.695175932,412330.6951759318,0.0,0.0,9.0,0.0,680,680,27,0.0397058823529411,23960834.28358993,46643.16252771042,0.0019466418395813,0.009328632505542,0,2277,0.5,0p50,709098,low_default,5000000.0,50
Fin_rl_1,pure_rl,rl,5443068.758351547,5000000.0,5443068.758352332,443068.7583523318,0.0,0.0,6.0,0.0,960,960,127,0.1322916666666666,33736816.1873694,186537.42680693103,0.0055291947459099,0.0373074853613862,0,2276,0.5,0p50,436570,low_default,5000000.0,50
Fin_rl_2,pure_rl,rl,5374581.124588645,5000000.0,5374581.12458843,374581.1245884299,0.0,0.0,7.0,0.0,844,844,129,0.1528436018957346,29453242.488198947,202236.8974371208,0.0068663712498938,0.0404473794874241,0,2276,0.5,0p50,436570,low_default,5000000.0,50
Fin_rl_3,pure_rl,rl,5608072.149114256,5000000.0,5608072.149115201,608072.1491152011,0.0,0.0,6.0,0.0,1060,1060,46,0.0433962264150943,36578450.75557824,81598.12548920479,0.0022307704072666,0.0163196250978409,0,2276,0.5,0p50,436570,low_default,5000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5441930.53063958,5000000.0,5441930.5306407055,441930.5306407055,0.0,0.0,7.0,0.0,988,988,135,0.1366396761133603,34719841.67175818,233506.39593452177,0.0067254452984576,0.0467012791869043,0,2276,0.5,0p50,436570,low_default,5000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5182551.554488321,5000000.0,5182551.554488028,182551.5544880284,0.0,0.0,6.0,0.0,564,564,168,0.2978723404255319,20142483.194799017,283647.06030007626,0.0140820303811059,0.0567294120600152,0,2276,0.5,0p50,436570,low_default,5000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,6182579.897647103,5000000.0,6182579.89764793,1182579.8976479303,0.0,0.0,6.0,0.0,2164,2164,116,0.0536044362292051,75484827.60607755,194942.4131391087,0.0025825377009063,0.0389884826278217,0,2276,0.5,0p50,436570,low_default,5000000.0,50
Fin_rl_1,pure_rl,rl,5271921.075656903,5000000.0,5271921.07565771,271921.07565771043,0.0,0.0,12.0,0.0,639,639,107,0.1674491392801252,22262253.08077175,171064.6303166395,0.0076840663744134,0.0342129260633278,0,2272,0.5,0p50,831197,low_default,5000000.0,50
Fin_rl_2,pure_rl,rl,5248990.511740043,5000000.0,5248990.511739064,248990.511739064,0.0,0.0,12.0,0.0,462,462,64,0.1385281385281385,16417300.505392272,82306.28738153772,0.0050133873930433,0.0164612574763075,0,2272,0.5,0p50,831197,low_default,5000000.0,50
Fin_rl_3,pure_rl,rl,5607886.65960231,5000000.0,5607886.659600801,607886.6596008008,0.0,0.0,16.0,0.0,964,964,57,0.0591286307053941,33227522.105389867,108846.17599312372,0.0032757837207327,0.0217692351986247,0,2272,0.5,0p50,831197,low_default,5000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5537430.072000784,5000000.0,5537430.071999399,537430.071999399,0.0,0.0,8.0,0.0,1050,1050,127,0.1209523809523809,37067210.09426692,225196.8175070221,0.0060753646399153,0.0450393635014044,0,2272,0.5,0p50,831197,low_default,5000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5399019.462619031,5000000.0,5399019.4626178965,399019.4626178965,0.0,0.0,8.0,0.0,1076,1076,270,0.2509293680297397,37641600.82179564,396317.4825261647,0.0105287095626571,0.0792634965052329,0,2272,0.5,0p50,831197,low_default,5000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,6337520.259759543,5000000.0,6337520.25975947,1337520.25975947,0.0,0.0,6.0,0.0,2389,2389,93,0.0389284219338635,82573112.14098923,165882.25497860153,0.0020089136848247,0.0331764509957203,0,2272,0.5,0p50,831197,low_default,5000000.0,50
Fin_rl_1,pure_rl,rl,5091628.347572539,5000000.0,5091628.347572973,91628.347572973,0.0,0.0,16.0,0.0,374,374,135,0.3609625668449198,13078799.112152005,350296.6209287172,0.0267835462510654,0.0700593241857434,0,2250,0.5,0p50,709098,medium_default,5000000.0,50
Fin_rl_2,pure_rl,rl,5719510.7974961465,5000000.0,5719510.7974957405,719510.7974957405,0.0,0.0,10.0,0.0,1483,1483,235,0.1584625758597437,51336902.829338975,528237.1247657418,0.0102896181041886,0.1056474249531483,0,2250,0.5,0p50,709098,medium_default,5000000.0,50
Fin_rl_3,pure_rl,rl,5913394.307765028,5000000.0,5913394.307765412,913394.307765412,0.0,0.0,15.0,0.0,1129,1129,98,0.0868024800708591,39821119.77461324,227790.6517136664,0.0057203477200781,0.0455581303427332,0,2250,0.5,0p50,709098,medium_default,5000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5604274.08384402,5000000.0,5604274.083844741,604274.0838447409,0.0,0.0,8.0,0.0,1187,1187,196,0.1651221566975568,41500106.59145052,390761.2523850801,0.0094159096079425,0.078152250477016,0,2250,0.5,0p50,709098,medium_default,5000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5538517.948617364,5000000.0,5538517.948615753,538517.9486157531,0.0,0.0,11.0,0.0,1091,1091,213,0.1952337305224564,37531560.315152094,437038.6431269986,0.0116445636540871,0.0874077286253997,0,2250,0.5,0p50,709098,medium_default,5000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5401977.902005359,5000000.0,5401977.902005514,401977.9020055141,0.0,0.0,23.0,0.0,751,751,105,0.1398135818908122,26038519.27886956,207544.9972270167,0.0079706912287996,0.0415089994454033,0,2250,0.5,0p50,709098,medium_default,5000000.0,50
Fin_rl_1,pure_rl,rl,5476695.674149295,5000000.0,5476695.67414985,476695.6741498504,0.0,0.0,7.0,0.0,1044,1044,106,0.1015325670498084,36230087.63289106,269235.89191510767,0.0074312790695732,0.0538471783830215,0,2249,0.5,0p50,436570,medium_default,5000000.0,50
Fin_rl_2,pure_rl,rl,5542765.73380782,5000000.0,5542765.733808198,542765.733808198,0.0,0.0,8.0,0.0,1483,1483,235,0.1584625758597437,51380830.792066894,439732.83178973175,0.0085583052085959,0.0879465663579463,0,2249,0.5,0p50,436570,medium_default,5000000.0,50
Fin_rl_3,pure_rl,rl,5461535.090030229,5000000.0,5461535.090030633,461535.0900306329,0.0,0.0,6.0,0.0,1035,1035,139,0.1342995169082125,36321714.753741935,301800.9535085545,0.0083091053259665,0.0603601907017109,0,2249,0.5,0p50,436570,medium_default,5000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5046903.520392041,5000000.0,5046903.520391647,46903.52039164677,0.0,0.0,6.0,0.0,181,181,56,0.3093922651933701,6325917.297774525,136628.65455959493,0.0215982359756206,0.0273257309119189,0,2249,0.5,0p50,436570,medium_default,5000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5056835.161016469,5000000.0,5056835.161016888,56835.16101688799,0.0,0.0,8.0,0.0,771,771,327,0.424124513618677,27095332.14500752,723968.9361621917,0.0267193231766892,0.1447937872324383,0,2249,0.5,0p50,436570,medium_default,5000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5880683.372609643,5000000.0,5880683.372610124,880683.3726101238,0.0,0.0,7.0,0.0,1516,1516,141,0.0930079155672823,52918415.39420263,288067.0284977882,0.0054436064714316,0.0576134056995576,0,2249,0.5,0p50,436570,medium_default,5000000.0,50
Fin_rl_1,pure_rl,rl,5408868.062981376,5000000.0,5408868.062980519,408868.0629805187,0.0,0.0,7.0,0.0,854,854,157,0.1838407494145199,29976494.818153936,384776.3192356163,0.0128359343402149,0.0769552638471232,0,2262,0.5,0p50,831197,medium_default,5000000.0,50
Fin_rl_2,pure_rl,rl,5415518.198316223,5000000.0,5415518.198315023,415518.1983150225,0.0,0.0,11.0,0.0,1183,1183,291,0.2459847844463229,41552377.53428294,635186.696215105,0.0152864104031361,0.127037339243021,0,2262,0.5,0p50,831197,medium_default,5000000.0,50
Fin_rl_3,pure_rl,rl,5735887.903070786,5000000.0,5735887.903069804,735887.9030698035,0.0,0.0,6.0,0.0,1430,1430,205,0.1433566433566433,49842049.39857211,426628.9470191103,0.008559618879382,0.085325789403822,0,2262,0.5,0p50,831197,medium_default,5000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5547215.43140938,5000000.0,5547215.431409327,547215.4314093273,0.0,0.0,6.0,0.0,1054,1054,145,0.1375711574952561,36950527.37966128,329888.85987738083,0.0089278525442362,0.0659777719754761,0,2262,0.5,0p50,831197,medium_default,5000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5534661.804510146,5000000.0,5534661.804510811,534661.8045108113,0.0,0.0,11.0,0.0,992,992,172,0.1733870967741935,35156119.02628813,422678.157499484,0.0120228901598445,0.0845356314998968,0,2262,0.5,0p50,831197,medium_default,5000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5476670.933189459,5000000.0,5476670.933189284,476670.93318928406,0.0,0.0,23.0,0.0,532,532,40,0.075187969924812,18627981.52309299,85782.37609683545,0.0046050279785006,0.017156475219367,0,2262,0.5,0p50,831197,medium_default,5000000.0,50
Fin_rl_1,pure_rl,rl,5504389.502795896,5000000.0,5504389.502795876,504389.502795876,0.0,0.0,8.0,0.0,1553,1553,198,0.1274951706374758,54797443.42765527,558997.0217212748,0.0102011514909317,0.1117994043442549,0,2239,0.5,0p50,709098,high_default,5000000.0,50
Fin_rl_2,pure_rl,rl,5221038.113478222,5000000.0,5221038.113479005,221038.1134790052,0.0,0.0,7.0,0.0,1142,1142,314,0.2749562171628721,40055208.78504545,647421.6966891815,0.0161632336049861,0.1294843393378363,0,2239,0.5,0p50,709098,high_default,5000000.0,50
Fin_rl_3,pure_rl,rl,5109611.935016673,5000000.0,5109611.935017053,109611.93501705304,0.0,0.0,8.0,0.0,669,669,181,0.2705530642750374,23335340.706220467,445549.7462903596,0.0190933465210383,0.0891099492580719,0,2239,0.5,0p50,709098,high_default,5000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5191762.167957042,5000000.0,5191762.167957047,191762.167957047,0.0,0.0,9.0,0.0,600,600,82,0.1366666666666666,20917649.09121412,265611.78018918936,0.0126979747595418,0.0531223560378378,0,2239,0.5,0p50,709098,high_default,5000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5223447.91895768,5000000.0,5223447.918956579,223447.9189565787,0.0,0.0,6.0,0.0,805,805,176,0.2186335403726708,28134110.068865143,392063.6614106418,0.0139355273883186,0.0784127322821283,0,2239,0.5,0p50,709098,high_default,5000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5207136.965319306,5000000.0,5207136.965319804,207136.96531980392,0.0,0.0,7.0,0.0,505,505,70,0.1386138613861386,17265155.232544582,182152.6505102292,0.010550304822448,0.0364305301020458,0,2239,0.5,0p50,709098,high_default,5000000.0,50
Fin_rl_1,pure_rl,rl,4935984.42670657,5000000.0,4935984.426706025,-64015.57329397462,64015.57329397462,0.0128031146587949,22.0,0.0,408,408,123,0.3014705882352941,14107931.40827548,395153.5813992017,0.0280093211374284,0.0790307162798403,0,2246,0.5,0p50,436570,high_default,5000000.0,50
Fin_rl_2,pure_rl,rl,4926219.113840874,5000000.0,4926219.113840713,-73780.88615928683,73780.88615928683,0.0147561772318573,7.0,0.0,763,763,312,0.4089121887287025,26405440.96967841,739085.0163294922,0.0279898759190649,0.1478170032658984,0,2246,0.5,0p50,436570,high_default,5000000.0,50
Fin_rl_3,pure_rl,rl,5518206.044455787,5000000.0,5518206.044455808,518206.04445580766,0.0,0.0,8.0,0.0,1223,1223,133,0.1087489779231398,43326405.49145555,382474.2333772071,0.0088277397822128,0.0764948466754414,0,2246,0.5,0p50,436570,high_default,5000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5043594.921844589,5000000.0,5043594.921843695,43594.921843695454,0.0,0.0,8.0,0.0,629,629,140,0.2225755166931637,22087347.58444141,434167.6789735016,0.0196568500275394,0.0868335357947003,0,2246,0.5,0p50,436570,high_default,5000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5018895.844817286,5000000.0,5018895.844818629,18895.844818629324,0.0,0.0,6.0,0.0,481,481,174,0.3617463617463617,16791479.676231977,391390.8059026934,0.0233088931678069,0.0782781611805386,0,2246,0.5,0p50,436570,high_default,5000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5870897.5197985945,5000000.0,5870897.51979738,870897.5197973801,0.0,0.0,10.0,0.0,1693,1693,85,0.0502067336089781,60034409.53577509,246477.18228628984,0.0041055985091251,0.0492954364572579,0,2246,0.5,0p50,436570,high_default,5000000.0,50
Fin_rl_1,pure_rl,rl,5585473.510381722,5000000.0,5585473.510381958,585473.5103819584,0.0,0.0,9.0,0.0,1332,1332,156,0.1171171171171171,46160950.7277626,478153.4196717863,0.0103583962663968,0.0956306839343572,0,2262,0.5,0p50,831197,high_default,5000000.0,50
Fin_rl_2,pure_rl,rl,5241937.731604259,5000000.0,5241937.731604558,241937.7316045584,0.0,0.0,9.0,0.0,1142,1142,361,0.3161120840630473,39999452.68297822,909914.2817558064,0.0227481683053883,0.1819828563511612,0,2262,0.5,0p50,831197,high_default,5000000.0,50
Fin_rl_3,pure_rl,rl,5123329.739148771,5000000.0,5123329.739149312,123329.73914931156,0.0,0.0,18.0,0.0,299,299,56,0.1872909698996655,10595024.395283269,145871.1511000298,0.0137678919517136,0.0291742302200059,0,2262,0.5,0p50,831197,high_default,5000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5074944.179251574,5000000.0,5074944.179251297,74944.17925129738,0.0,0.0,17.0,0.0,637,637,154,0.2417582417582417,22471927.76405354,486789.7134896523,0.0216621252346818,0.0973579426979304,0,2262,0.5,0p50,831197,high_default,5000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5351717.535748961,5000000.0,5351717.535748929,351717.5357489288,0.0,0.0,8.0,0.0,934,934,190,0.2034261241970021,33151935.25323239,476153.82366898464,0.0143627761104099,0.0952307647337969,0,2262,0.5,0p50,831197,high_default,5000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5537797.863599104,5000000.0,5537797.86359931,537797.8635993097,0.0,0.0,17.0,0.0,957,957,117,0.122257053291536,33455286.980335224,310139.3639320606,0.0092702646405143,0.0620278727864121,0,2262,0.5,0p50,831197,high_default,5000000.0,50
Fin_rl_1,pure_rl,rl,11158198.919537736,10000000.0,11158198.919535544,1158198.9195355438,0.0,0.0,6.0,0.0,1933,1933,0,0.0,68007455.87618311,0.0,0.0,0.0,0,2250,0.5,0p50,709098,none_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10093374.818254257,10000000.0,10093374.818253124,93374.81825312412,0.0,0.0,17.0,0.0,141,141,0,0.0,4987231.593921553,0.0,0.0,0.0,0,2250,0.5,0p50,709098,none_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10253277.939902116,10000000.0,10253277.939902892,253277.93990289237,0.0,0.0,11.0,0.0,416,416,0,0.0,14518291.475497112,0.0,0.0,0.0,0,2250,0.5,0p50,709098,none_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,11180641.487050306,10000000.0,11180641.48705058,1180641.48705058,0.0,0.0,6.0,0.0,1990,1990,0,0.0,69559954.00643139,0.0,0.0,0.0,0,2250,0.5,0p50,709098,none_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,11173858.349851051,10000000.0,11173858.34985201,1173858.3498520106,0.0,0.0,6.0,0.0,1967,1967,0,0.0,69024317.94718914,0.0,0.0,0.0,0,2250,0.5,0p50,709098,none_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10114417.413527263,10000000.0,10114417.413526747,114417.41352674738,0.0,0.0,13.0,0.0,180,180,0,0.0,6322324.382105155,0.0,0.0,0.0,0,2250,0.5,0p50,709098,none_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10744325.97518202,10000000.0,10744325.975181349,744325.9751813486,0.0,0.0,6.0,0.0,1266,1266,0,0.0,44397995.53647257,0.0,0.0,0.0,0,2248,0.5,0p50,436570,none_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10559209.392543191,10000000.0,10559209.392543994,559209.3925439939,0.0,0.0,6.0,0.0,946,946,0,0.0,32988473.98538875,0.0,0.0,0.0,0,2248,0.5,0p50,436570,none_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10769172.066218406,10000000.0,10769172.066215914,769172.0662159137,0.0,0.0,6.0,0.0,1299,1299,0,0.0,45218415.39099589,0.0,0.0,0.0,0,2248,0.5,0p50,436570,none_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10741069.99904689,10000000.0,10741069.999046909,741069.9990469068,0.0,0.0,6.0,0.0,1253,1253,0,0.0,43511389.80841927,0.0,0.0,0.0,0,2248,0.5,0p50,436570,none_default,10000000.0,50
