financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,non_iid_level,non_iid_tag,seed,default_scenario,capital_per_financier
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,1569170.7833992613,1000000.0,1569170.7833992706,569170.7833992706,0.0,0.0,6.0,0.0,788,788,0,0.0,23547315.121646516,0.0,0.0,0.0,0,2256,0.5,0p50,709098,none_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,1757889.1879437696,1000000.0,1757889.1879437002,757889.1879437002,0.0,0.0,6.0,0.0,734,734,0,0.0,23916798.429528635,0.0,0.0,0.0,0,2256,0.5,0p50,709098,none_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,2011855.8677198736,1000000.0,2011855.8677198072,1011855.8677198072,0.0,0.0,26.0,0.0,635,635,0,0.0,24010814.807829905,0.0,0.0,0.0,0,2256,0.5,0p50,709098,none_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,2099725.696852985,1000000.0,2099725.6968529993,1099725.6968529993,0.0,0.0,6.0,0.0,628,628,0,0.0,23963391.248498134,0.0,0.0,0.0,0,2256,0.5,0p50,709098,none_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1796839.7355698664,1000000.0,1796839.7355698345,796839.7355698345,0.0,0.0,6.0,0.0,567,567,0,0.0,20834063.05199815,0.0,0.0,0.0,0,2256,0.5,0p50,709098,none_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,1885940.1135319478,1000000.0,1885940.1135318456,885940.1135318456,0.0,0.0,6.0,0.0,675,675,0,0.0,23228863.673078332,0.0,0.0,0.0,0,2256,0.5,0p50,709098,none_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,1628269.7631326772,1000000.0,1628269.7631326367,628269.7631326367,0.0,0.0,6.0,0.0,703,703,0,0.0,23085213.477214836,0.0,0.0,0.0,0,2252,0.5,0p50,436570,none_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,1916438.0519274974,1000000.0,1916438.051927418,916438.051927418,0.0,0.0,6.0,0.0,724,724,0,0.0,25503969.786796726,0.0,0.0,0.0,0,2252,0.5,0p50,436570,none_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,1916186.9498412453,1000000.0,1916186.9498411454,916186.9498411454,0.0,0.0,6.0,0.0,657,657,0,0.0,24155087.3871543,0.0,0.0,0.0,0,2252,0.5,0p50,436570,none_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,1754584.33949953,1000000.0,1754584.339499522,754584.339499522,0.0,0.0,6.0,0.0,692,692,0,0.0,23504169.584023416,0.0,0.0,0.0,0,2252,0.5,0p50,436570,none_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,1772014.558706249,1000000.0,1772014.5587062244,772014.5587062244,0.0,0.0,6.0,0.0,702,702,0,0.0,23988431.534554053,0.0,0.0,0.0,0,2252,0.5,0p50,436570,none_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,1950473.0347275755,1000000.0,1950473.0347276344,950473.0347276344,0.0,0.0,6.0,0.0,631,631,0,0.0,23348782.26684914,0.0,0.0,0.0,0,2252,0.5,0p50,436570,none_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,1814868.2347216548,1000000.0,1814868.234721589,814868.2347215889,0.0,0.0,6.0,0.0,616,616,0,0.0,22427446.780026652,0.0,0.0,0.0,0,2252,0.5,0p50,436570,none_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1571636.0711175615,1000000.0,1571636.071117589,571636.071117589,0.0,0.0,6.0,0.0,759,759,0,0.0,23180867.518751334,0.0,0.0,0.0,0,2252,0.5,0p50,436570,none_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,1599455.4231989593,1000000.0,1599455.4231989402,599455.4231989402,0.0,0.0,6.0,0.0,634,634,0,0.0,21389635.659309894,0.0,0.0,0.0,0,2252,0.5,0p50,436570,none_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,1922974.5063491196,1000000.0,1922974.5063490772,922974.5063490772,0.0,0.0,6.0,0.0,618,618,0,0.0,22933317.346631046,0.0,0.0,0.0,0,2246,0.5,0p50,831197,none_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,1650905.5207625567,1000000.0,1650905.5207625087,650905.5207625087,0.0,0.0,6.0,0.0,759,759,0,0.0,23508897.79150895,0.0,0.0,0.0,0,2246,0.5,0p50,831197,none_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,2002125.6937431549,1000000.0,2002125.6937431516,1002125.6937431516,0.0,0.0,6.0,0.0,638,638,0,0.0,24005725.47671691,0.0,0.0,0.0,0,2246,0.5,0p50,831197,none_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,2093366.991051366,1000000.0,2093366.9910513991,1093366.9910513991,0.0,0.0,6.0,0.0,639,639,0,0.0,24598949.638257023,0.0,0.0,0.0,0,2246,0.5,0p50,831197,none_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,1628639.6694955262,1000000.0,1628639.6694955034,628639.6694955034,0.0,0.0,6.0,0.0,775,775,0,0.0,23860203.576527003,0.0,0.0,0.0,0,2246,0.5,0p50,831197,none_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,1811110.6989174874,1000000.0,1811110.698917578,811110.698917578,0.0,0.0,6.0,0.0,623,623,0,0.0,22573137.172817454,0.0,0.0,0.0,0,2246,0.5,0p50,831197,none_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,1617913.6351741569,1000000.0,1617913.635174131,617913.635174131,0.0,0.0,6.0,0.0,798,798,0,0.0,24042379.371704523,0.0,0.0,0.0,0,2246,0.5,0p50,831197,none_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1725252.2222285755,1000000.0,1725252.222228564,725252.2222285641,0.0,0.0,6.0,0.0,693,693,0,0.0,23373536.816834543,0.0,0.0,0.0,0,2246,0.5,0p50,831197,none_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,1926352.5299556744,1000000.0,1926352.5299556963,926352.5299556963,0.0,0.0,6.0,0.0,651,651,0,0.0,23895154.005093236,0.0,0.0,0.0,0,2246,0.5,0p50,831197,none_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,2025271.0633178416,1000000.0,2025271.063317798,1025271.0633177981,0.0,0.0,6.0,0.0,659,659,30,0.04552352048558422,23937994.883958846,51973.95001973545,0.0021711906227602986,0.05197395001973545,0,2259,0.5,0p50,709098,low_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,1879569.376809711,1000000.0,1879569.3768097218,879569.3768097218,0.0,0.0,6.0,0.0,653,653,67,0.10260336906584992,22869450.96269001,102560.4583750341,0.0044846051854220146,0.1025604583750341,0,2259,0.5,0p50,709098,low_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,1824398.8311704732,1000000.0,1824398.8311704965,824398.8311704965,0.0,0.0,6.0,0.0,841,841,25,0.029726516052318668,24885497.304936934,39238.24200013569,0.0015767513712635901,0.03923824200013569,0,2259,0.5,0p50,709098,low_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,1943151.840085851,1000000.0,1943151.8400857125,943151.8400857125,0.0,0.0,6.0,0.0,586,586,21,0.03583617747440273,21702358.83970164,37346.478899301685,0.0017208488337673766,0.037346478899301684,0,2259,0.5,0p50,709098,low_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,1631215.4470201517,1000000.0,1631215.4470201903,631215.4470201903,0.0,0.0,6.0,0.0,580,580,98,0.16896551724137931,20111944.141625278,145722.19300168098,0.007245554779564187,0.145722193001681,0,2259,0.5,0p50,709098,low_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,1918879.4823627644,1000000.0,1918879.4823626312,918879.4823626312,0.0,0.0,6.0,0.0,651,651,13,0.019969278033794162,22480678.88557899,21428.07738282754,0.0009531775037529371,0.02142807738282754,0,2259,0.5,0p50,709098,low_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,1652810.4327753393,1000000.0,1652810.4327752958,652810.4327752958,0.0,0.0,12.0,0.0,565,565,97,0.17168141592920355,20318621.353220202,217789.52456435276,0.010718715644053101,0.21778952456435277,0,2259,0.5,0p50,709098,low_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1528096.1079382948,1000000.0,1528096.107938289,528096.107938289,0.0,0.0,6.0,0.0,594,594,179,0.30134680134680136,20398369.966134258,299243.3957146893,0.014669966090991514,0.2992433957146893,0,2259,0.5,0p50,709098,low_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,1884717.150426953,1000000.0,1884717.1504268134,884717.1504268134,0.0,0.0,14.0,0.0,753,753,54,0.07171314741035857,24708804.61169737,88372.94868407714,0.003576577259518277,0.08837294868407715,0,2259,0.5,0p50,709098,low_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,1805781.515780738,1000000.0,1805781.5157808384,805781.5157808384,0.0,0.0,6.0,0.0,583,583,28,0.048027444253859346,21951938.558657385,59300.33474946323,0.0027013712065113455,0.05930033474946323,0,2271,0.5,0p50,436570,low_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,1672535.1442282079,1000000.0,1672535.1442282624,672535.1442282624,0.0,0.0,6.0,0.0,690,690,68,0.09855072463768116,22959230.632349703,106911.00626144966,0.004656558748567618,0.10691100626144966,0,2271,0.5,0p50,436570,low_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,1654945.1777774591,1000000.0,1654945.1777774785,654945.1777774785,0.0,0.0,6.0,0.0,810,810,23,0.028395061728395062,23601206.095049564,34794.23430608672,0.0014742566191727352,0.03479423430608672,0,2271,0.5,0p50,436570,low_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,1483602.9294563415,1000000.0,1483602.929456329,483602.929456329,0.0,0.0,6.0,0.0,401,401,56,0.1396508728179551,14727341.292126045,107247.05615714368,0.0072821736136775206,0.10724705615714368,0,2271,0.5,0p50,436570,low_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,1465026.7887528373,1000000.0,1465026.7887528786,465026.78875287855,0.0,0.0,6.0,0.0,662,662,199,0.30060422960725075,21525325.270603944,278395.3356467727,0.012933385774521291,0.2783953356467727,0,2271,0.5,0p50,436570,low_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,1870696.8628579152,1000000.0,1870696.8628579103,870696.8628579103,0.0,0.0,6.0,0.0,719,719,71,0.09874826147426982,25268866.115783967,127648.07122688745,0.005051594742795097,0.12764807122688746,0,2271,0.5,0p50,436570,low_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,1835987.8887105451,1000000.0,1835987.888710622,835987.888710622,0.0,0.0,6.0,0.0,601,601,19,0.03161397670549085,22140639.89649363,31551.68313158107,0.0014250574183530193,0.03155168313158107,0,2271,0.5,0p50,436570,low_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1791747.1127778373,1000000.0,1791747.1127778648,791747.1127778648,0.0,0.0,6.0,0.0,685,685,63,0.09197080291970802,23254261.587258343,120837.8950136851,0.005196376352792709,0.12083789501368511,0,2271,0.5,0p50,436570,low_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,1999081.4129666495,1000000.0,1999081.4129666747,999081.4129666747,0.0,0.0,6.0,0.0,718,718,13,0.018105849582172703,25123457.74044305,21971.512733964202,0.0008745417514164488,0.0219715127339642,0,2271,0.5,0p50,436570,low_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,1830095.4240055725,1000000.0,1830095.4240056009,830095.4240056009,0.0,0.0,6.0,0.0,565,565,75,0.13274336283185842,20919117.114703223,164891.73872433548,0.007882346937502423,0.16489173872433546,0,2260,0.5,0p50,831197,low_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,1403917.3726151225,1000000.0,1403917.3726150459,403917.37261504587,0.0,0.0,6.0,0.0,557,557,192,0.34470377019748655,18531812.130357623,348594.8702049283,0.018810619692926984,0.3485948702049283,0,2260,0.5,0p50,831197,low_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,1860594.6826030049,1000000.0,1860594.682602951,860594.6826029511,0.0,0.0,6.0,0.0,711,711,73,0.10267229254571027,23515650.308098365,151612.7026068841,0.006447310647185097,0.1516127026068841,0,2260,0.5,0p50,831197,low_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,1991113.3259825765,1000000.0,1991113.3259825017,991113.3259825017,0.0,0.0,6.0,0.0,707,707,18,0.02545968882602546,24313194.512702417,35914.37492372369,0.0014771557437653965,0.035914374923723694,0,2260,0.5,0p50,831197,low_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,1961300.9768748435,1000000.0,1961300.9768748838,961300.9768748838,0.0,0.0,6.0,0.0,748,748,47,0.06283422459893048,24830508.403402265,71619.79319869971,0.0028843466285566025,0.07161979319869971,0,2260,0.5,0p50,831197,low_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,2147470.22921523,1000000.0,2147470.2292152285,1147470.2292152285,0.0,0.0,6.0,0.0,847,847,14,0.01652892561983471,27025943.646239515,18424.528932130375,0.0006817348978929744,0.018424528932130375,0,2260,0.5,0p50,831197,low_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,1898270.9361673568,1000000.0,1898270.9361673323,898270.9361673323,0.0,0.0,6.0,0.0,641,641,43,0.06708268330733229,23148519.435041513,95594.13060742019,0.0041296002051307325,0.09559413060742018,0,2260,0.5,0p50,831197,low_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1781035.6407424721,1000000.0,1781035.6407424405,781035.6407424405,0.0,0.0,6.0,0.0,558,558,73,0.13082437275985664,20397526.3096749,127912.64146757984,0.006270987938714346,0.12791264146757986,0,2260,0.5,0p50,831197,low_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,2040710.995349067,1000000.0,2040710.9953490635,1040710.9953490635,0.0,0.0,6.0,0.0,655,655,26,0.03969465648854962,23977079.46198713,40669.56048252536,0.0016961849147225049,0.04066956048252536,0,2260,0.5,0p50,831197,low_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,1584412.8181367016,1000000.0,1584412.8181367654,584412.8181367654,0.0,0.0,6.0,0.0,709,709,93,0.1311706629055007,22573884.695707124,200689.39587285375,0.008890334941376699,0.20068939587285375,0,2256,0.5,0p50,709098,medium_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,1426263.8369167165,1000000.0,1426263.8369168066,426263.83691680664,0.0,0.0,14.0,0.0,354,354,72,0.2033898305084746,13064068.463518234,158641.69645432263,0.012143360768303831,0.15864169645432263,0,2256,0.5,0p50,709098,medium_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,1833216.3536118856,1000000.0,1833216.3536117005,833216.3536117005,0.0,0.0,6.0,0.0,640,640,51,0.0796875,22200726.520894017,106530.91528299896,0.0047985328400283805,0.10653091528299896,0,2256,0.5,0p50,709098,medium_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,1451002.4963159452,1000000.0,1451002.496315913,451002.49631591304,0.0,0.0,7.0,0.0,564,564,146,0.25886524822695034,18893303.056828454,287903.0060584953,0.015238362778203616,0.28790300605849534,0,2256,0.5,0p50,709098,medium_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,1475819.6394587883,1000000.0,1475819.6394588188,475819.6394588188,0.0,0.0,6.0,0.0,568,568,178,0.31338028169014087,19945740.635339044,336830.5710663807,0.01688734337944805,0.3368305710663807,0,2256,0.5,0p50,709098,medium_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,1852336.176298863,1000000.0,1852336.1762987715,852336.1762987715,0.0,0.0,26.0,0.0,632,632,66,0.10443037974683544,22723716.30475195,143840.1594240343,0.006329957542814185,0.1438401594240343,0,2256,0.5,0p50,709098,medium_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,1679963.1655285151,1000000.0,1679963.1655285314,679963.1655285314,0.0,0.0,26.0,0.0,606,606,79,0.13036303630363036,21284504.48082317,195000.98808486183,0.009161640960941941,0.19500098808486183,0,2256,0.5,0p50,709098,medium_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1694195.7810748387,1000000.0,1694195.78107482,694195.7810748201,0.0,0.0,7.0,0.0,553,553,88,0.15913200723327306,19954587.966148444,195801.32440239794,0.00981234614989601,0.19580132440239795,0,2256,0.5,0p50,709098,medium_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,1868818.8602705167,1000000.0,1868818.8602704497,868818.8602704497,0.0,0.0,6.0,0.0,787,787,56,0.07115628970775095,24440564.637137555,112446.90202132394,0.004600830778289809,0.11244690202132394,0,2256,0.5,0p50,709098,medium_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,1647084.2304198297,1000000.0,1647084.2304199901,647084.2304199901,0.0,0.0,6.0,0.0,513,513,78,0.15204678362573099,18211399.45332196,203933.44932527372,0.011198120707196613,0.2039334493252737,0,2269,0.5,0p50,436570,medium_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,1594194.723602665,1000000.0,1594194.7236026158,594194.7236026158,0.0,0.0,6.0,0.0,512,512,118,0.23046875,18354390.199705392,281804.773284087,0.015353535051718051,0.28180477328408704,0,2269,0.5,0p50,436570,medium_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,1550691.3596864196,1000000.0,1550691.3596863053,550691.3596863053,0.0,0.0,6.0,0.0,569,569,93,0.1634446397188049,18365719.882624004,196790.2733390978,0.010715086291024349,0.1967902733390978,0,2269,0.5,0p50,436570,medium_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,1549987.3500505015,1000000.0,1549987.3500505048,549987.3500505048,0.0,0.0,7.0,0.0,663,663,83,0.12518853695324283,21003280.606962476,179963.25711946562,0.00856834036963772,0.17996325711946562,0,2269,0.5,0p50,436570,medium_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,1704390.4273850108,1000000.0,1704390.4273849258,704390.4273849258,0.0,0.0,7.0,0.0,573,573,89,0.15532286212914484,20197477.820232164,179677.83946785965,0.008896053312551394,0.17967783946785965,0,2269,0.5,0p50,436570,medium_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,1863362.6765486815,1000000.0,1863362.676548723,863362.6765487229,0.0,0.0,7.0,0.0,582,582,39,0.06701030927835051,21148983.264566794,80318.95551899516,0.003797769117986977,0.08031895551899516,0,2269,0.5,0p50,436570,medium_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,2064394.0118430685,1000000.0,2064394.0118429807,1064394.0118429807,0.0,0.0,7.0,0.0,656,656,27,0.041158536585365856,23556902.83524191,69119.3526921154,0.002934144321753136,0.0691193526921154,0,2269,0.5,0p50,436570,medium_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1520614.7703647655,1000000.0,1520614.7703647718,520614.77036477183,0.0,0.0,7.0,0.0,533,533,118,0.22138836772983114,18343591.60725754,240882.78858395384,0.013131713447471752,0.24088278858395384,0,2269,0.5,0p50,436570,medium_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,2022231.870514468,1000000.0,2022231.8705144941,1022231.8705144941,0.0,0.0,6.0,0.0,805,805,44,0.0546583850931677,25882407.88248826,100186.65720056479,0.003870839902355064,0.10018665720056479,0,2269,0.5,0p50,436570,medium_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,1702101.3977732637,1000000.0,1702101.3977732412,702101.3977732412,0.0,0.0,7.0,0.0,615,615,68,0.11056910569105691,21375531.356486924,163012.93008911755,0.007626146333885044,0.16301293008911755,0,2252,0.5,0p50,831197,medium_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,1428514.6263016015,1000000.0,1428514.6263016579,428514.6263016579,0.0,0.0,6.0,0.0,662,662,156,0.23564954682779457,20553517.793838866,277456.13484946254,0.013499204254593973,0.2774561348494625,0,2252,0.5,0p50,831197,medium_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,1892560.5236906165,1000000.0,1892560.5236906626,892560.5236906626,0.0,0.0,7.0,0.0,745,745,46,0.06174496644295302,24529657.432720467,115061.1148599956,0.004690693915134498,0.11506111485999561,0,2252,0.5,0p50,831197,medium_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,1395618.4930659437,1000000.0,1395618.49306597,395618.49306597,0.0,0.0,7.0,0.0,459,459,69,0.1503267973856209,16242689.993493183,145321.1031217658,0.008946861830151373,0.1453211031217658,0,2252,0.5,0p50,831197,medium_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,1523208.6376671242,1000000.0,1523208.6376671065,523208.63766710646,0.0,0.0,6.0,0.0,469,469,103,0.21961620469083157,17105101.032082677,222078.47002874577,0.012983172073185119,0.22207847002874576,0,2252,0.5,0p50,831197,medium_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,1506527.1819401542,1000000.0,1506527.1819400475,506527.18194004754,0.0,0.0,6.0,0.0,545,545,53,0.09724770642201835,18109467.35324603,127532.0320430635,0.007042285096265078,0.12753203204306351,0,2252,0.5,0p50,831197,medium_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,1786776.5036571168,1000000.0,1786776.5036571538,786776.5036571538,0.0,0.0,6.0,0.0,632,632,65,0.10284810126582279,22328203.938251674,177529.2472482929,0.007950896889837062,0.1775292472482929,0,2252,0.5,0p50,831197,medium_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1625014.7782224282,1000000.0,1625014.7782224792,625014.7782224792,0.0,0.0,6.0,0.0,553,553,94,0.16998191681735986,20210851.19110963,208598.43563544215,0.010321110855895106,0.20859843563544214,0,2252,0.5,0p50,831197,medium_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,2042870.473147643,1000000.0,2042870.4731475464,1042870.4731475464,0.0,0.0,9.0,0.0,704,704,32,0.045454545454545456,24869607.49723321,71559.33597159621,0.002877380995239162,0.07155933597159621,0,2252,0.5,0p50,831197,medium_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,1218949.2794507833,1000000.0,1218949.2794507556,218949.27945075557,0.0,0.0,6.0,0.0,588,588,85,0.1445578231292517,19347400.717933055,258501.56309282454,0.013361048693906469,0.2585015630928245,0,2275,0.5,0p50,709098,high_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,1215467.2199189058,1000000.0,1215467.2199189886,215467.21991898865,0.0,0.0,7.0,0.0,369,369,109,0.2953929539295393,13074625.026761971,271806.8552310589,0.02078888340389934,0.2718068552310589,0,2275,0.5,0p50,709098,high_default,1000000.0
